timestamp_iso,frame_idx,timestamp,total,cracked,intact,dirty,other,cracked_ratio,avg_crack_area_ratio,max_crack_area_ratio
2026-08-13T14:38:58,1,0.017,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:38:59,2,0.033,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:38:59,3,0.05,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:38:59,4,0.067,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:38:59,5,0.083,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:38:59,6,0.1,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:00,7,0.117,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:00,8,0.133,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:00,9,0.15,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:00,10,0.167,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:00,11,0.183,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:01,12,0.2,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:01,13,0.217,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:01,14,0.233,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:01,15,0.25,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:02,16,0.267,0,0,0,0,0,0.0,0.0,0.0
2026-08-13T14:39:02,17,0.283,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:02,18,0.3,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:02,19,0.317,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:02,20,0.333,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:03,21,0.35,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:03,22,0.367,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:03,23,0.383,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:03,24,0.4,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:03,25,0.417,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:04,26,0.433,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:04,27,0.45,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:04,28,0.467,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:04,29,0.483,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:04,30,0.5,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:05,31,0.517,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:05,32,0.533,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:05,33,0.55,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:05,34,0.567,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:05,35,0.583,2,1,0,1,0,0.5,0.007,0.007
2026-08-13T14:39:06,36,0.6,4,0,0,4,0,0.0,0.0,0.0
2026-08-13T14:39:06,37,0.617,3,2,0,1,0,0.6667,0.0213,0.0401
2026-08-13T14:39:06,38,0.633,2,1,0,1,0,0.5,0.0346,0.0346
2026-08-13T14:39:06,39,0.65,3,2,0,1,0,0.6667,0.0156,0.0248
2026-08-13T14:39:07,40,0.667,3,2,0,1,0,0.6667,0.0146,0.0235
2026-08-13T14:39:07,41,0.683,3,2,0,1,0,0.6667,0.0145,0.0235
2026-08-13T14:39:07,42,0.7,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:07,43,0.717,4,0,0,4,0,0.0,0.0,0.0
2026-08-13T14:39:07,44,0.733,4,1,0,3,0,0.25,0.0036,0.0036
2026-08-13T14:39:08,45,0.75,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:08,46,0.767,3,1,0,2,0,0.3333,0.022,0.022
2026-08-13T14:39:08,47,0.783,3,1,0,2,0,0.3333,0.0187,0.0187
2026-08-13T14:39:08,48,0.8,2,1,0,1,0,0.5,0.026,0.026
2026-08-13T14:39:08,49,0.817,4,1,0,3,0,0.25,0.0344,0.0344
2026-08-13T14:39:09,50,0.833,3,1,0,2,0,0.3333,0.0348,0.0348
2026-08-13T14:39:09,51,0.85,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:09,52,0.867,4,0,0,4,0,0.0,0.0,0.0
2026-08-13T14:39:09,53,0.883,4,0,0,4,0,0.0,0.0,0.0
2026-08-13T14:39:09,54,0.9,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:10,55,0.917,4,0,0,4,0,0.0,0.0,0.0
2026-08-13T14:39:10,56,0.933,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:10,57,0.95,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:10,58,0.967,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:11,59,0.983,4,0,0,4,0,0.0,0.0,0.0
2026-08-13T14:39:11,60,1.0,2,1,0,1,0,0.5,0.0033,0.0033
2026-08-13T14:39:11,61,1.017,2,1,0,1,0,0.5,0.0031,0.0031
2026-08-13T14:39:11,62,1.033,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:11,63,1.05,3,1,0,2,0,0.3333,0.0039,0.0039
2026-08-13T14:39:12,64,1.067,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:12,65,1.083,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:12,66,1.1,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:12,67,1.117,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:12,68,1.133,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:13,69,1.15,0,0,0,0,0,0.0,0.0,0.0
2026-08-13T14:39:13,70,1.167,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:13,71,1.183,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:13,72,1.2,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:14,73,1.217,3,1,0,2,0,0.3333,0.0319,0.0319
2026-08-13T14:39:14,74,1.233,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:14,75,1.25,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:14,76,1.267,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:14,77,1.283,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:15,78,1.3,1,1,0,0,0,1.0,0.0033,0.0033
2026-08-13T14:39:15,79,1.317,1,1,0,0,0,1.0,0.0049,0.0049
2026-08-13T14:39:15,80,1.333,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:15,81,1.35,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:15,82,1.367,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:16,83,1.383,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:16,84,1.4,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:16,85,1.417,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:16,86,1.433,1,1,0,0,0,1.0,0.0041,0.0041
2026-08-13T14:39:16,87,1.45,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:17,88,1.467,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:17,89,1.483,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:17,90,1.5,2,1,0,1,0,0.5,0.0103,0.0103
2026-08-13T14:39:17,91,1.517,1,1,0,0,0,1.0,0.0103,0.0103
2026-08-13T14:39:18,92,1.533,1,1,0,0,0,1.0,0.0106,0.0106
2026-08-13T14:39:18,93,1.55,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:18,94,1.567,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:18,95,1.583,1,1,0,0,0,1.0,0.0128,0.0128
2026-08-13T14:39:18,96,1.6,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:19,97,1.617,0,0,0,0,0,0.0,0.0,0.0
2026-08-13T14:39:19,98,1.633,2,1,0,1,0,0.5,0.0068,0.0068
2026-08-13T14:39:19,99,1.65,2,1,0,1,0,0.5,0.0062,0.0062
2026-08-13T14:39:19,100,1.667,2,1,0,1,0,0.5,0.0063,0.0063
2026-08-13T14:39:19,101,1.683,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:20,102,1.7,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:20,103,1.717,2,1,0,1,0,0.5,0.0058,0.0058
2026-08-13T14:39:20,104,1.733,2,1,0,1,0,0.5,0.0056,0.0056
2026-08-13T14:39:20,105,1.75,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:20,106,1.767,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:21,107,1.783,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:21,108,1.8,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:21,109,1.817,2,1,0,1,0,0.5,0.0064,0.0064
2026-08-13T14:39:21,110,1.833,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:22,111,1.85,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:22,112,1.867,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:22,113,1.883,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:22,114,1.9,3,1,0,2,0,0.3333,0.0068,0.0068
2026-08-13T14:39:22,115,1.917,3,1,0,2,0,0.3333,0.0073,0.0073
2026-08-13T14:39:23,116,1.933,3,1,0,2,0,0.3333,0.006,0.006
2026-08-13T14:39:23,117,1.95,3,1,0,2,0,0.3333,0.0067,0.0067
2026-08-13T14:39:23,118,1.967,3,1,0,2,0,0.3333,0.006,0.006
2026-08-13T14:39:23,119,1.983,4,0,0,4,0,0.0,0.0,0.0
2026-08-13T14:39:23,120,2.0,4,0,0,4,0,0.0,0.0,0.0
2026-08-13T14:39:24,121,2.017,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:24,122,2.033,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:24,123,2.05,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:24,124,2.067,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:24,125,2.083,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:25,126,2.1,5,0,0,5,0,0.0,0.0,0.0
2026-08-13T14:39:25,127,2.117,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:25,128,2.133,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:25,129,2.15,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:25,130,2.167,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:26,131,2.183,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:26,132,2.2,4,1,0,3,0,0.25,0.0051,0.0051
2026-08-13T14:39:26,133,2.217,3,1,0,2,0,0.3333,0.0045,0.0045
2026-08-13T14:39:26,134,2.233,2,1,0,1,0,0.5,0.0046,0.0046
2026-08-13T14:39:26,135,2.25,2,1,0,1,0,0.5,0.0032,0.0032
2026-08-13T14:39:27,136,2.267,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:27,137,2.283,2,0,0,2,0,0.0,0.0,0.0
2026-08-13T14:39:27,138,2.3,4,1,0,3,0,0.25,0.0044,0.0044
2026-08-13T14:39:27,139,2.317,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:27,140,2.333,1,1,0,0,0,1.0,0.012,0.012
2026-08-13T14:39:28,141,2.35,2,2,0,0,0,1.0,0.0087,0.0141
2026-08-13T14:39:28,142,2.367,3,2,0,1,0,0.6667,0.0187,0.0218
2026-08-13T14:39:28,143,2.383,1,1,0,0,0,1.0,0.0162,0.0162
2026-08-13T14:39:28,144,2.4,3,2,0,1,0,0.6667,0.0155,0.0205
2026-08-13T14:39:29,145,2.417,3,2,0,1,0,0.6667,0.0055,0.0089
2026-08-13T14:39:29,146,2.433,3,2,0,1,0,0.6667,0.0058,0.0088
2026-08-13T14:39:29,147,2.45,4,3,0,1,0,0.75,0.0056,0.0088
2026-08-13T14:39:29,148,2.467,3,3,0,0,0,1.0,0.0079,0.0141
2026-08-13T14:39:29,149,2.483,2,2,0,0,0,1.0,0.0114,0.0149
2026-08-13T14:39:30,150,2.5,3,2,0,1,0,0.6667,0.0099,0.0144
2026-08-13T14:39:30,151,2.517,4,2,0,2,0,0.5,0.0138,0.0213
2026-08-13T14:39:30,152,2.533,1,1,0,0,0,1.0,0.0084,0.0084
2026-08-13T14:39:30,153,2.55,3,2,0,1,0,0.6667,0.0161,0.0237
2026-08-13T14:39:31,154,2.567,3,2,0,1,0,0.6667,0.0174,0.0248
2026-08-13T14:39:31,155,2.583,0,0,0,0,0,0.0,0.0,0.0
2026-08-13T14:39:31,156,2.6,2,1,0,1,0,0.5,0.0084,0.0084
2026-08-13T14:39:31,157,2.617,3,2,0,1,0,0.6667,0.009,0.0095
2026-08-13T14:39:31,158,2.633,2,1,0,1,0,0.5,0.0076,0.0076
2026-08-13T14:39:32,159,2.65,3,3,0,0,0,1.0,0.01,0.0152
2026-08-13T14:39:32,160,2.667,3,3,0,0,0,1.0,0.0099,0.0149
2026-08-13T14:39:32,161,2.683,3,3,0,0,0,1.0,0.01,0.0151
2026-08-13T14:39:32,162,2.7,2,2,0,0,0,1.0,0.0115,0.0154
2026-08-13T14:39:32,163,2.717,2,1,0,1,0,0.5,0.0149,0.0149
2026-08-13T14:39:33,164,2.733,3,2,0,1,0,0.6667,0.0115,0.0147
2026-08-13T14:39:33,165,2.75,1,1,0,0,0,1.0,0.0146,0.0146
2026-08-13T14:39:33,166,2.767,2,2,0,0,0,1.0,0.0086,0.014
2026-08-13T14:39:33,167,2.783,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:33,168,2.8,3,0,0,3,0,0.0,0.0,0.0
2026-08-13T14:39:34,169,2.817,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:34,170,2.833,2,1,0,1,0,0.5,0.0133,0.0133
2026-08-13T14:39:34,171,2.85,3,1,0,2,0,0.3333,0.0132,0.0132
2026-08-13T14:39:34,172,2.867,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:34,173,2.883,2,2,0,0,0,1.0,0.0097,0.0145
2026-08-13T14:39:35,174,2.9,2,1,0,1,0,0.5,0.0169,0.0169
2026-08-13T14:39:35,175,2.917,1,1,0,0,0,1.0,0.0139,0.0139
2026-08-13T14:39:35,176,2.933,0,0,0,0,0,0.0,0.0,0.0
2026-08-13T14:39:35,177,2.95,0,0,0,0,0,0.0,0.0,0.0
2026-08-13T14:39:35,178,2.967,1,0,0,1,0,0.0,0.0,0.0
2026-08-13T14:39:36,179,2.983,1,1,0,0,0,1.0,0.014,0.014
2026-08-13T14:39:36,180,3.0,3,1,0,2,0,0.3333,0.0121,0.0121
2026-08-13T14:39:36,181,3.017,5,2,0,3,0,0.4,0.0143,0.0149
2026-08-13T14:39:36,182,3.033,4,2,0,2,0,0.5,0.0155,0.0175
2026-08-13T14:39:36,183,3.05,4,3,0,1,0,0.75,0.0113,0.0169
2026-08-13T14:39:37,184,3.067,6,3,0,3,0,0.5,0.0111,0.0169
2026-08-13T14:39:37,185,3.083,4,2,0,2,0,0.5,0.0177,0.0181
2026-08-13T14:39:37,186,3.1,6,2,0,4,0,0.3333,0.0171,0.018
2026-08-13T14:39:37,187,3.117,6,2,0,4,0,0.3333,0.0172,0.018
2026-08-13T14:39:38,188,3.133,3,2,0,1,0,0.6667,0.018,0.0183
2026-08-13T14:39:38,189,3.15,4,2,0,2,0,0.5,0.0171,0.0179
2026-08-13T14:39:38,190,3.167,4,1,0,3,0,0.25,0.015,0.015
2026-08-13T14:39:38,191,3.183,3,2,0,1,0,0.6667,0.0157,0.0168
2026-08-13T14:39:38,192,3.2,5,3,0,2,0,0.6,0.0126,0.0163
2026-08-13T14:39:39,193,3.217,4,2,0,2,0,0.5,0.0157,0.0178
2026-08-13T14:39:39,194,3.233,3,1,0,2,0,0.3333,0.015,0.015
2026-08-13T14:39:39,195,3.25,4,2,0,2,0,0.5,0.015,0.0155
2026-08-13T14:39:39,196,3.267,3,2,0,1,0,0.6667,0.0144,0.0149
2026-08-13T14:39:39,197,3.283,4,2,0,2,0,0.5,0.0155,0.0157
2026-08-13T14:39:40,198,3.3,4,2,0,2,0,0.5,0.0149,0.0155
2026-08-13T14:39:40,199,3.317,2,2,0,0,0,1.0,0.0145,0.0148
2026-08-13T14:39:40,200,3.333,2,2,0,0,0,1.0,0.0143,0.0147
2026-08-13T14:39:40,201,3.35,2,2,0,0,0,1.0,0.0143,0.0147
2026-08-13T14:39:40,202,3.367,3,2,0,1,0,0.6667,0.0144,0.0151
2026-08-13T14:39:41,203,3.383,4,3,0,1,0,0.75,0.0176,0.0223
2026-08-13T14:39:41,204,3.4,2,2,0,0,0,1.0,0.0152,0.0163
2026-08-13T14:39:41,205,3.417,3,3,0,0,0,1.0,0.0182,0.0254
2026-08-13T14:39:41,206,3.433,4,2,0,2,0,0.5,0.0143,0.0163
2026-08-13T14:39:42,207,3.45,4,2,0,2,0,0.5,0.0143,0.0162
2026-08-13T14:39:42,208,3.467,3,2,0,1,0,0.6667,0.0144,0.0164
2026-08-13T14:39:42,209,3.483,3,2,0,1,0,0.6667,0.0147,0.0171
2026-08-13T14:39:42,210,3.5,3,2,0,1,0,0.6667,0.0144,0.0168
2026-08-13T14:39:42,211,3.517,5,3,0,2,0,0.6,0.0138,0.017
2026-08-13T14:39:43,212,3.533,4,2,0,2,0,0.5,0.0165,0.0183
2026-08-13T14:39:43,213,3.55,4,3,0,1,0,0.75,0.0147,0.0173
2026-08-13T14:39:43,214,3.567,4,3,0,1,0,0.75,0.0146,0.0176
2026-08-13T14:39:43,215,3.583,6,3,0,3,0,0.5,0.0143,0.0168
2026-08-13T14:39:44,216,3.6,5,3,0,2,0,0.6,0.014,0.0174
2026-08-13T14:39:44,217,3.617,7,3,0,4,0,0.4286,0.014,0.0158
2026-08-13T14:39:44,218,3.633,4,2,0,2,0,0.5,0.0153,0.0156
2026-08-13T14:39:44,219,3.65,4,2,0,2,0,0.5,0.0146,0.0147
2026-08-13T14:39:45,220,3.667,3,2,0,1,0,0.6667,0.0144,0.0156
2026-08-13T14:39:45,221,3.683,2,2,0,0,0,1.0,0.015,0.0172
2026-08-13T14:39:45,222,3.7,3,2,0,1,0,0.6667,0.0156,0.0179
2026-08-13T14:39:45,223,3.717,5,2,0,3,0,0.4,0.0149,0.018
2026-08-13T14:39:45,224,3.733,3,2,0,1,0,0.6667,0.0149,0.0176
2026-08-13T14:39:46,225,3.75,2,2,0,0,0,1.0,0.0153,0.0182
2026-08-13T14:39:46,226,3.767,3,2,0,1,0,0.6667,0.0149,0.0177
2026-08-13T14:39:46,227,3.783,3,2,0,1,0,0.6667,0.0148,0.0176
2026-08-13T14:39:46,228,3.8,3,2,0,1,0,0.6667,0.0136,0.0164
2026-08-13T14:39:46,229,3.817,2,1,0,1,0,0.5,0.0159,0.0159
2026-08-13T14:39:47,230,3.833,3,2,0,1,0,0.6667,0.015,0.0167
2026-08-13T14:39:47,231,3.85,2,1,0,1,0,0.5,0.0155,0.0155
2026-08-13T14:39:47,232,3.867,2,1,0,1,0,0.5,0.015,0.015
2026-08-13T14:39:47,233,3.883,3,1,0,2,0,0.3333,0.0153,0.0153
2026-08-13T14:39:48,234,3.9,3,1,0,2,0,0.3333,0.017,0.017
2026-08-13T14:39:48,235,3.917,2,1,0,1,0,0.5,0.017,0.017
2026-08-13T14:39:48,236,3.933,2,1,0,1,0,0.5,0.0168,0.0168
2026-08-13T14:39:48,237,3.95,3,1,0,2,0,0.3333,0.0168,0.0168
2026-08-13T14:39:48,238,3.967,3,1,0,2,0,0.3333,0.0164,0.0164
2026-08-13T14:39:49,239,3.983,2,1,0,1,0,0.5,0.0163,0.0163
2026-08-13T14:39:49,240,4.0,2,1,0,1,0,0.5,0.0164,0.0164
2026-08-13T14:39:49,241,4.017,1,1,0,0,0,1.0,0.0166,0.0166
2026-08-13T14:39:49,242,4.033,4,1,0,3,0,0.25,0.0171,0.0171
2026-08-13T14:39:49,243,4.05,3,1,0,2,0,0.3333,0.0166,0.0166
2026-08-13T14:39:50,244,4.067,4,1,0,3,0,0.25,0.0166,0.0166
2026-08-13T14:39:50,245,4.083,5,1,0,4,0,0.2,0.0169,0.0169
2026-08-13T14:39:50,246,4.1,4,2,0,2,0,0.5,0.0147,0.0168
2026-08-13T14:39:50,247,4.117,4,1,0,3,0,0.25,0.0186,0.0186
2026-08-13T14:39:51,248,4.133,4,1,0,3,0,0.25,0.0182,0.0182
2026-08-13T14:39:51,249,4.15,5,1,0,4,0,0.2,0.0165,0.0165
2026-08-13T14:39:51,250,4.167,6,1,0,5,0,0.1667,0.0177,0.0177
2026-08-13T14:39:51,251,4.183,4,1,0,3,0,0.25,0.0164,0.0164
2026-08-13T14:39:51,252,4.2,3,2,0,1,0,0.6667,0.0117,0.0183
2026-08-13T14:39:52,253,4.217,3,1,0,2,0,0.3333,0.0168,0.0168
2026-08-13T14:39:52,254,4.233,2,1,0,1,0,0.5,0.0168,0.0168
2026-08-13T14:39:52,255,4.25,4,1,0,3,0,0.25,0.018,0.018
2026-08-13T14:39:52,256,4.267,3,1,0,2,0,0.3333,0.0196,0.0196
2026-08-13T14:39:52,257,4.283,3,1,0,2,0,0.3333,0.0183,0.0183
2026-08-13T14:39:53,258,4.3,4,1,0,3,0,0.25,0.0182,0.0182
2026-08-13T14:39:53,259,4.317,2,1,0,1,0,0.5,0.0177,0.0177
2026-08-13T14:39:53,260,4.333,5,1,0,4,0,0.2,0.0181,0.0181
2026-08-13T14:39:53,261,4.35,4,1,0,3,0,0.25,0.0181,0.0181
2026-08-13T14:39:54,262,4.367,2,1,0,1,0,0.5,0.0177,0.0177
2026-08-13T14:39:54,263,4.383,1,1,0,0,0,1.0,0.0161,0.0161
2026-08-13T14:39:54,264,4.4,1,1,0,0,0,1.0,0.0161,0.0161
2026-08-13T14:39:54,265,4.417,3,1,0,2,0,0.3333,0.0177,0.0177
2026-08-13T14:39:54,266,4.433,3,1,0,2,0,0.3333,0.0152,0.0152
2026-08-13T14:39:55,267,4.45,3,1,0,2,0,0.3333,0.015,0.015
2026-08-13T14:39:55,268,4.467,1,1,0,0,0,1.0,0.0161,0.0161
2026-08-13T14:39:55,269,4.483,2,1,0,1,0,0.5,0.0158,0.0158
2026-08-13T14:39:55,270,4.5,2,1,0,1,0,0.5,0.0151,0.0151
2026-08-13T14:39:55,271,4.517,3,1,0,2,0,0.3333,0.0151,0.0151
2026-08-13T14:39:56,272,4.533,2,1,0,1,0,0.5,0.0133,0.0133
2026-08-13T14:39:56,273,4.55,2,1,0,1,0,0.5,0.0077,0.0077
2026-08-13T14:39:56,274,4.567,1,1,0,0,0,1.0,0.0144,0.0144
2026-08-13T14:39:56,275,4.583,1,1,0,0,0,1.0,0.0146,0.0146
2026-08-13T14:39:56,276,4.6,2,1,0,1,0,0.5,0.0151,0.0151
2026-08-13T14:39:57,277,4.617,3,2,0,1,0,0.6667,0.0091,0.0137
2026-08-13T14:39:57,278,4.633,1,1,0,0,0,1.0,0.0137,0.0137
2026-08-13T14:39:57,279,4.65,2,2,0,0,0,1.0,0.0113,0.0144
2026-08-13T14:39:57,280,4.667,2,2,0,0,0,1.0,0.011,0.0145
2026-08-13T14:39:58,281,4.683,3,1,0,2,0,0.3333,0.0138,0.0138
2026-08-13T14:39:58,282,4.7,1,1,0,0,0,1.0,0.0142,0.0142
2026-08-15T17:29:12,1,0.017,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:12,2,0.033,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:13,3,0.05,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:13,4,0.067,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:13,5,0.083,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:14,6,0.1,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:14,7,0.117,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:14,8,0.133,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:14,9,0.15,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:14,10,0.167,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:15,11,0.183,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:15,12,0.2,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:15,13,0.217,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:15,14,0.233,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:16,15,0.25,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:17,16,0.267,0,0,0,0,0,0.0,0.0,0.0
2026-08-15T17:29:17,17,0.283,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:17,18,0.3,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:17,19,0.317,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:18,20,0.333,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:18,21,0.35,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:18,22,0.367,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:18,23,0.383,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:19,24,0.4,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:19,25,0.417,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:19,26,0.433,1,0,0,1,0,0.0,0.0,0.0
2026-08-15T17:29:20,27,0.45,2,0,0,2,0,0.0,0.0,0.0
2026-08-15T17:29:20,28,0.467,2,0,0,2,0,0.0,0.0,0.0
2026-08-15T17:29:20,29,0.483,2,0,0,2,0,0.0,0.0,0.0
2026-08-15T17:29:21,30,0.5,2,0,0,2,0,0.0,0.0,0.0
2026-08-15T17:29:21,31,0.517,2,0,0,2,0,0.0,0.0,0.0
2026-08-15T17:29:21,32,0.533,2,0,0,2,0,0.0,0.0,0.0
2026-08-15T17:29:21,33,0.55,2,0,0,2,0,0.0,0.0,0.0
2026-08-15T17:29:22,34,0.567,2,0,0,2,0,0.0,0.0,0.0
2026-08-15T17:29:22,35,0.583,2,1,0,1,0,0.5,0.007,0.007
2026-08-15T17:29:22,36,0.6,4,0,0,4,0,0.0,0.0,0.0
2026-08-15T17:29:23,37,0.617,3,2,0,1,0,0.6667,0.0213,0.0401
2026-08-15T17:29:23,38,0.633,2,1,0,1,0,0.5,0.0346,0.0346
2026-08-15T17:29:24,39,0.65,3,2,0,1,0,0.6667,0.0156,0.0248
2026-08-15T17:29:24,40,0.667,3,2,0,1,0,0.6667,0.0146,0.0235
2026-08-15T17:29:24,41,0.683,3,2,0,1,0,0.6667,0.0145,0.0235
2026-08-15T17:29:25,42,0.7,3,0,0,3,0,0.0,0.0,0.0
2026-08-15T17:29:25,43,0.717,4,0,0,4,0,0.0,0.0,0.0
2026-08-15T17:29:25,44,0.733,4,1,0,3,0,0.25,0.0036,0.0036
2026-08-15T17:29:26,45,0.75,3,0,0,3,0,0.0,0.0,0.0
2026-08-15T17:29:26,46,0.767,3,1,0,2,0,0.3333,0.022,0.022
2026-08-15T17:29:26,47,0.783,3,1,0,2,0,0.3333,0.0187,0.0187
2026-08-15T17:29:27,48,0.8,2,1,0,1,0,0.5,0.026,0.026
